SPECIES,DIAMETER,LONGITUDE,LATITUDE
Pecan,26.0,-97.73194056844457,30.289926795992393
Elm,8.0,-97.7312660019037,30.28998639850609
Pecan,18.0,-97.73179728552773,30.25006737970613
Sycamore,4.0,-97.71634379021837,30.245218038426163
Crape Myrtle,4.0,-97.71567954752476,30.245387008550747
Crape Myrtle,4.0,-97.71566267300601,30.245349258828394
Crape Myrtle,6.0,-97.71597483172006,30.245173838164423
Crape Myrtle,6.0,-97.7159745346489,30.24513452956202
Crape Myrtle,8.0,-97.71540341233728,30.24598283996545
Crape Myrtle,12.0,-97.71533773595631,30.245923548272707
Crape Myrtle,6.0,-97.71552496900362,30.24580963117659
Crape Myrtle,4.0,-97.71551885423897,30.24552338706359
Crape Myrtle,4.0,-97.71554865726526,30.245482713814507
Crape Myrtle,3.0,-97.71559468380548,30.245411484817037
Cottonwood,32.0,-97.71498139774735,30.246687244407937
Crape Myrtle,6.0,-97.71549991202896,30.24563785495132
Crape Myrtle,6.0,-97.71573436410301,30.24543092418264
Oak,19.0,-97.71584659615786,30.24522534516149
Crape Myrtle,4.0,-97.71542308705772,30.24575840112407
Common Hackberry,3.0,-97.71740882937733,30.243478246431057
Crape Myrtle,4.0,-97.75926378798007,30.241316690325604
Silk Tree,7.0,-97.79259733670261,30.229180240056095
Sugarberry,2.0,-97.7305796594185,30.290945757127055
Elm,13.0,-97.75055117534038,30.273988909575124
Pecan,16.0,-97.73237322794749,30.290539801667936
Pecan,21.0,-97.73235153247258,30.289928893708762
Elm,16.0,-97.7303512520165,30.29121120284053
Elm,7.0,-97.7306041105335,30.29115319024876
Elm,10.0,-97.73128547280194,30.290672511764093
Sugarberry,14.0,-97.73194341710838,30.29009624825925
Sycamore,27.0,-97.75959611284507,30.240086298171875
Elm,6.0,-97.84324317833105,30.335203892593203
Elm,3.0,-97.84136118223898,30.329570028202514
Common Hackberry,20.0,-97.84175689860794,30.327487521649434
Cypress,27.5,-97.84394567638303,30.336470504119376
Oak,12.0,-97.84362773444342,30.335265807377574
Oak,6.0,-97.84335089556362,30.335524075150904
Oak,13.0,-97.84197911990157,30.331038126063273
Oak,10.0,-97.83935645521068,30.32494468194678
Cypress,24.0,-97.73116507894936,30.249451802150208
Box Elder,11.0,-97.73178390794709,30.290972270449334
Mexican Plum,7.0,-97.73181397035181,30.29071646500271
Cedar,18.0,-97.73184865822438,30.290925150538598
Elm,6.0,-97.73111741655113,30.290312434323862
Oak,28.0,-97.73436830429739,30.251734786801496
Pecan,14.0,-97.73442479922396,30.25160850870027
Pecan,12.0,-97.73441861625518,30.251472186508128
Pecan,26.0,-97.7350902646975,30.2514108634899
Chinese Tallow,22.0,-97.73408604604731,30.251351932888774
Crape Myrtle,3.0,-97.73117693787279,30.249603064447577
Oak,22.0,-97.73139363098026,30.250062482694545
Oak,1.0,-97.72141836065198,30.412067902050442
Texas Mountain Laurel,1.0,-97.72967520880955,30.34115633496602
Oak,1.0,-97.71437465626025,30.268211018388516
Elm,1.0,-97.71427844911383,30.26814855769709
Oak,1.0,-97.71407347629773,30.267752593246872
Oak,1.0,-97.71416811060467,30.26762620681155
Pecan,1.0,-97.71168468092714,30.265946940689197
Pecan,1.0,-97.71290714036263,30.270193778999964
Oak,1.0,-97.71262569827901,30.270161767437617
Ash,1.0,-97.71267206438733,30.269865160473515
Texas Mountain Laurel,1.0,-97.72626862709929,30.18629401036802
Oak,1.0,-97.72820992978441,30.186713266127136
Redbud,1.0,-97.72829982191587,30.18651195551528
Elm,1.0,-97.72851563687438,30.186897212765597
Knockaway,1.0,-97.79149195799087,30.22868572113106
Oak,1.0,-97.7201148456842,30.413238205464374
Elm,1.0,-97.72022989886601,30.413520956861383
Elm,9.0,-97.74842372066342,30.375426365651958
Oak,13.0,-97.74808112136313,30.37621032550152
Elm,9.0,-97.74940130813475,30.375959359815205
Elm,10.0,-97.74968441141232,30.3760045028506
Oak,6.0,-97.7479064407467,30.376056305400127
Oak,7.0,-97.74789301944972,30.376059968212086
Elm,11.0,-97.74940754181375,30.37594215855405
Ash,19.0,-97.74822203891235,30.375684410066093
Elm,9.0,-97.74956469953104,30.37606598216132
Oak,5.0,-97.74801680017427,30.375984023028977
Elm,8.0,-97.74844108181257,30.375363265291863
Oak,24.0,-97.74834482754964,30.375742469030893
Oak,15.0,-97.74761405341246,30.376554992639953
Oak,19.0,-97.74838775918742,30.37556326847588
Elm,5.0,-97.74969348281815,30.376179745011015
Elm,7.0,-97.74949778291013,30.376124647448187
Elm,6.0,-97.74954320587273,30.376145996897566
Oak,9.0,-97.74798348215457,30.37676299415824
Elm,26.0,-97.73127924097112,30.290433434422404
Pecan,18.0,-97.73235359888857,30.250093610395606
Oak,19.0,-97.74734665778047,30.302041158727633
Redbud,5.0,-97.73089305090485,30.340622238999256
Redbud,10.0,-97.7309626627744,30.340666529521677
Sugarberry,3.0,-97.80339344765845,30.18551071969655
Oak,3.0,-97.73120741680145,30.342012929572803
Mexican Plum,4.0,-97.80237153675306,30.1855818861027
Crape Myrtle,4.0,-97.72947185713427,30.34094015229984
Redbud,4.0,-97.73008802958687,30.34155953056937
Cypress,32.0,-97.84207985295615,30.326874183524303
Redbud,7.0,-97.72598318422251,30.307145111322004
Willow,39.0,-97.84327731782031,30.330021258111508
Cypress,4.0,-97.84328975960202,30.33007969525249
Crape Myrtle,4.0,-97.75587842666665,30.260692878866507
Crape Myrtle,4.0,-97.75585533516613,30.26068793061168
Oak,27.0,-97.80224822111633,30.18517494801424
Elm,2.0,-97.84160219510049,30.33007609165135
Elm,46.0,-97.75640069038671,30.26080192858141
Elm,10.0,-97.80182480834699,30.185122614153308
Elm,6.0,-97.80130853328265,30.185221701183675
Pecan,19.0,-97.8029971248419,30.184026147511247
Texas Mountain Laurel,5.0,-97.80222510843596,30.185576240946858
Ash,1.0,-97.68978360222307,30.238506828735833
Crape Myrtle,1.0,-97.68950782394029,30.237800151306764
Willow,1.0,-97.68930914371492,30.237908127580166
Redbud,4.0,-97.6900526160931,30.237375669209854
Crape Myrtle,1.0,-97.68953206481208,30.23785766658831
"Smoketree, American",1.0,-97.69062761439602,30.23793013780936
Oak,1.0,-97.69049097696895,30.237602142732595
Oak,1.0,-97.69019077367557,30.237139717934305
Walnut,1.0,-97.69015268197631,30.23736256383337
Oak,1.0,-97.68905463363906,30.238451653926862
Crape Myrtle,1.0,-97.6902515590996,30.238000763994915
Crape Myrtle,1.0,-97.69048471166667,30.23807301359989
Pecan,1.0,-97.68987950643042,30.2382549490984
Pecan,1.0,-97.6906473572777,30.23766010204953
Texas Mountain Laurel,18.0,-97.71986928433496,30.28239979485146
Oak,6.0,-97.72017303712478,30.282471611369004
Elm,10.5,-97.72075159293092,30.282660746585933
Oak,46.0,-97.762024661221,30.35513462284136
Oak,15.0,-97.76243901498255,30.35523404917558
Oak,15.0,-97.76243224993989,30.355251103174595
Oak,16.0,-97.76241680066104,30.355355965933832
Elm,8.0,-97.76198594543835,30.357325678710577
Texas Mountain Laurel,2.0,-97.76142253191074,30.35634939499344
Oak,13.0,-97.76197106439857,30.355897181329432
Oak,9.0,-97.76258162051332,30.355656884798947
"Myrtle, Wax",8.0,-97.75506739700141,30.26304850291005
Yaupon Holly,3.0,-97.75533401103432,30.262546678520877
"Myrtle, Wax",7.0,-97.75530245860148,30.262531109949087
"Myrtle, Wax",8.0,-97.75527763591423,30.262636057768532
"Myrtle, Wax",8.0,-97.75544183293029,30.26232112027066
Oak,18.0,-97.7091717256248,30.295055721129362
Willow,35.0,-97.74747311263405,30.240117425834192
Pecan,2.0,-97.69663799192331,30.392884002926667
Oak,16.0,-97.70900430586732,30.29464685142474
Sycamore,1.0,-97.72999860799372,30.34146791622835
Elm,17.0,-97.73079429934046,30.34096226949931
Common Hackberry,6.0,-97.72982464298907,30.341604459244326
Walnut,17.0,-97.73034005412879,30.341812261767537
Oak,5.0,-97.7316473455139,30.341587684594014
Walnut,21.0,-97.73120943161406,30.342214461899257
Sycamore,24.0,-97.73130717324355,30.34204474034477
Common Hackberry,4.0,-97.73094255491867,30.342143064545564
Walnut,28.0,-97.73116071288428,30.34219026037399
Ash,4.0,-97.73121094198436,30.34226545712327
Crape Myrtle,4.0,-97.72985852095074,30.340833204138463
Oak,1.0,-97.7304706827939,30.340450734705975
Oak,1.0,-97.71449982309339,30.268147636799146
Elm,3.0,-97.78318533568584,30.255682148953163
Elm,11.5,-97.74673451171891,30.239729147500107
Elm,7.0,-97.74668927020593,30.239658201630462
Pecan,31.0,-97.74548439841062,30.24305461122451
Cedar,14.0,-97.74575996329764,30.24260986556073
Elm,10.0,-97.74703889450879,30.241271885964906
Cedar,16.0,-97.7469201837929,30.241408627951728
"Cherry, Black",14.0,-97.74671923603299,30.24166139682144
Cedar,15.0,-97.74685155725697,30.241464751950517
Cedar,9.0,-97.74681737541817,30.24140809239581
Cedar,11.0,-97.74684260116783,30.241418337982495
Pecan,14.0,-97.74534243536044,30.243697082656627
Chinaberry,6.0,-97.76843152758417,30.214484175821813
Pecan,6.0,-97.76856447196218,30.214116701571008
Pecan,23.0,-97.7681436135545,30.21451045443587
Pecan,16.0,-97.76836708135893,30.214027472301073
Cedar,22.0,-97.74669935245527,30.241603101263294
Mexican Plum,1.0,-97.74153650609772,30.349352907943484
Redbud,1.5,-97.8636998373788,30.213460111832866
Buckeye,1.0,-97.74120299343754,30.349358735794294
Possumhaw,1.0,-97.86314836634172,30.21493610338326
Knockaway,2.0,-97.86293287735674,30.214698146870234
Mexican Plum,1.0,-97.68589970757324,30.40288983973299
Sycamore,1.0,-97.68386538182972,30.403731137802467
Oak,1.0,-97.68630456064969,30.403637167680582
Sycamore,1.0,-97.68424965986856,30.404681742413487
Oak,1.0,-97.68537947960434,30.40263624496741
"Blackhaw, Rusty",1.0,-97.68531741356476,30.40263515627932
Texas Mountain Laurel,1.0,-97.69682882014358,30.392602296575962
Sycamore,1.0,-97.68450366606136,30.40263527536043
Oak,1.0,-97.6971610115157,30.392782809930857
Redbud,1.0,-97.69597642543911,30.302826204886244
Walnut,1.0,-97.6947496371545,30.302278522719504
Elm,1.0,-97.69648842636308,30.30305591643437
Oak,5.0,-97.74803470207165,30.375982403183418
Elm,7.0,-97.74837670135877,30.375420797226514
Crape Myrtle,3.0,-97.8076410675827,30.163140201904582
Crape Myrtle,4.0,-97.80738508940236,30.16316039745945
Crape Myrtle,3.0,-97.80734939882414,30.163152680271896
Crape Myrtle,2.0,-97.80792255342931,30.16309471085859
Ashe Juniper,4.0,-97.7913221514625,30.200281655953333
Ashe Juniper,6.0,-97.79130741208976,30.20030636321832
Ashe Juniper,5.0,-97.79126942706858,30.20042389971065
Ashe Juniper,6.0,-97.79159913633235,30.20003618934965
Ashe Juniper,8.0,-97.79112781771614,30.200026117905356
Ashe Juniper,6.0,-97.79069669447115,30.200068382955862
Ashe Juniper,6.0,-97.79066236664141,30.200097459140377
Ashe Juniper,5.0,-97.79105386812225,30.199829432949752
Ashe Juniper,8.0,-97.79096840900101,30.199799408477503
Ashe Juniper,20.5,-97.74644127098726,30.23928147416981
Ashe Juniper,26.5,-97.74639675734976,30.2394696377132
Elm,32.0,-97.84150076757498,30.330195298387213
Elm,23.0,-97.8422443349159,30.332106433235772
Elm,30.0,-97.84234959321216,30.332155728512138
Elm,28.0,-97.843214859163,30.33534159163511
Oak,18.0,-97.74831952049476,30.375699658898615
Oak,24.0,-97.74830235649203,30.37587252991413
Elm,12.0,-97.74844945663676,30.37587920738576
Oak,1.0,-97.8076592219266,30.16407326248649
Oak,1.0,-97.80767888448861,30.16398940976356
Mexican Plum,2.0,-97.80848029533045,30.16386652418942
Crape Myrtle,5.0,-97.80785892930167,30.163134901823145
Oak,2.0,-97.80744057323187,30.164079508614716
Mexican Plum,1.0,-97.80849508237132,30.163816595394028
Mexican Plum,4.0,-97.80841451616989,30.163668195785476
Willow,4.0,-97.80793599224585,30.163074568216143
Crape Myrtle,3.0,-97.80787908559729,30.163107246361708
Oak,34.0,-97.8022266629614,30.184585122821705
Willow,36.0,-97.83950446012348,30.325487553648227
Pecan,9.0,-97.75178349921212,30.274384787152343
Cypress,32.0,-97.84340197715909,30.330684849347207
Elm,34.0,-97.84418640899797,30.33820035558346
Box Elder,7.0,-97.7315962948459,30.28983616917953
Sugarberry,6.0,-97.73217954275907,30.290320270904424
Common Hackberry,11.0,-97.75063815434086,30.274111175627148
Common Hackberry,8.0,-97.75045875940869,30.274069898786124
Common Hackberry,10.0,-97.75056190052202,30.27384752331588
Pecan,15.0,-97.84222963443476,30.331639395027068
Pecan,57.0,-97.84306183283395,30.333686132042946
Pecan,49.0,-97.84331824419986,30.334133166726563
Oak,32.0,-97.80339183509966,30.185407882459717
Elm,7.0,-97.73202688187082,30.289886274903793
Pecan,2.0,-97.73188921267693,30.290008429089145
Pecan,18.0,-97.80233693494296,30.183783502795876
Chinaberry,14.0,-97.7373288575634,30.263251969980498
Oak,36.0,-97.80332364205266,30.185287061754803
Pecan,11.0,-97.8030400631972,30.184110329385696
Cedar,16.0,-97.73082386297683,30.29046582861058
Elm,8.0,-97.73236016023763,30.290618967150394
Sycamore,16.0,-97.84417434600658,30.33772286217495
Elm,8.0,-97.73108066557508,30.2910384411343
Oak,28.0,-97.73390873304635,30.250808277318736
Oak,23.0,-97.73382668093925,30.250802486892482
Oak,34.0,-97.73451412587225,30.251193396492663
Crape Myrtle,8.0,-97.7154327561015,30.246001206810444
Crape Myrtle,12.0,-97.71639981965268,30.24464092171526
Crape Myrtle,4.0,-97.71563949954836,30.245401289135355
Common Hackberry,23.0,-97.71726743932584,30.243474787833915
Oak,12.0,-97.74866230185049,30.375630711488572
Elm,9.0,-97.74860603339604,30.375350059115345
Elm,7.0,-97.74968320147102,30.37617280011967
Crape Myrtle,6.0,-97.74974961083421,30.37608571328535
Oak,6.0,-97.74750237461139,30.37673679463374
Elm,8.0,-97.74852227749793,30.37545945822356
Elm,11.0,-97.74858219713835,30.375524556183972
Oak,15.0,-97.74821117705972,30.37603637383467
Elm,7.0,-97.74802011302144,30.375970503183776
Chinaberry,23.0,-97.74983315079183,30.37588722593298
Elm,10.0,-97.74800089505717,30.375763261303973
Elm,14.0,-97.74784407556996,30.376026802275838
Elm,8.0,-97.74792796103293,30.376061717386463
Elm,6.0,-97.74781393935494,30.376065910681792
Pecan,36.0,-97.83910843190354,30.32540121928692
Pecan,49.0,-97.83912366322097,30.325404375975307
Oak,32.0,-97.73128434379109,30.249828271678194
Oak,14.0,-97.72880131607197,30.24918926716316
Oak,18.0,-97.72900709690158,30.249173098368882
Elm,10.0,-97.73297744979854,30.25126573744747
Common Hackberry,17.0,-97.72807947276567,30.249851532421797
Mulberry,18.0,-97.72785379072826,30.250960942785394
Elm,10.0,-97.73257849004553,30.251094571141888
Pecan,32.0,-97.73247168013374,30.251063469148438
Crape Myrtle,4.0,-97.73191376834949,30.250427290070885
Crape Myrtle,3.0,-97.73188539356413,30.250425724010388
Oak,4.0,-97.72251814836257,30.24944850939561
Crape Myrtle,8.0,-97.72248688906392,30.249995384847047
Elm,14.0,-97.73054828881062,30.29054714352544
Pecan,19.0,-97.73195609869686,30.290983906566787
Pecan,26.0,-97.7269125982228,30.2504275926634
Pecan,13.0,-97.72680827599984,30.25011314030866
Oak,2.0,-97.7313009145519,30.29089915229126
Box Elder,13.0,-97.73171558406158,30.28987973587545
Box Elder,10.0,-97.73162280980164,30.2899612436413
Box Elder,12.0,-97.73185477179499,30.289881131044982
Pecan,25.0,-97.73147384268441,30.290038116678137
Pecan,24.0,-97.73502859617446,30.251554005468087
Oak,40.0,-97.7345472778305,30.251335299021857
Oak,8.0,-97.7315088235506,30.251078049758267
Crape Myrtle,4.0,-97.72695517420608,30.250133071449145
Elm,1.0,-97.72982987999893,30.187014981746003
Texas Mountain Laurel,1.0,-97.72669816039506,30.18615473339918
Texas Mountain Laurel,1.0,-97.72729175642749,30.188444863012975
"Leadtree, Littleleaf",1.0,-97.72058550519525,30.412840604891322
Maple,1.0,-97.72120308384486,30.412281616587855
Ash,1.0,-97.72158104329465,30.412011048967774
Oak,1.0,-97.72150111989049,30.41212437911225
Ash,1.0,-97.7214115672236,30.412305409741542
Oak,1.0,-97.72064240071785,30.41210139109383
Redbud,1.0,-97.79178738569759,30.229316483861545
Sycamore,1.0,-97.79162832049461,30.228479829429585
Pecan,1.0,-97.71247466128303,30.26668429200697
Oak,1.0,-97.71420300497364,30.267932404143696
Oak,1.0,-97.714205502445,30.270129307680335
Redbud,1.0,-97.72020217613826,30.413126100760923
Oak,1.0,-97.72011257522358,30.41332195882152
Elm,1.0,-97.7199772724124,30.414060515099763
Oak,5.0,-97.74783455821812,30.376120315404496
Oak,1.0,-97.8071879445488,30.163552492206048
Oak,1.0,-97.80682811756918,30.162382571365107
Redbud,1.0,-97.8069319437042,30.162603653830832
Oak,1.0,-97.80739981178017,30.163809287328988
Crape Myrtle,3.0,-97.8070628377312,30.162594383600016
Redbud,2.0,-97.8069086462253,30.162672775575817
Oak,1.0,-97.80756377629972,30.16363798968349
Oak,2.0,-97.80734696202707,30.163404557560135
Oak,2.0,-97.80716383675903,30.163313540115908
Oak,3.0,-97.80714053767089,30.162883871323345
Oak,2.0,-97.80711151362603,30.163169657347773
Elm,2.0,-97.80700443699702,30.16386960857924
Oak,12.0,-97.74805988676376,30.375880707519517
Elm,6.0,-97.7480431102842,30.37594329806411
Oak,12.0,-97.7480498005848,30.37596703103767
Elm,9.0,-97.74968397596707,30.376201886569387
Elm,14.0,-97.73178281693052,30.289972137308226
Oak,8.0,-97.7313553882207,30.341140052646857
Pecan,11.0,-97.73366177671937,30.25073349077867
Oak,22.0,-97.72953580205422,30.340898909604185
Crape Myrtle,3.0,-97.72944740543582,30.34092384122648
Pecan,17.0,-97.72702528726141,30.250186809424488
Oak,23.0,-97.72849818768668,30.249347436788412
Oak,22.0,-97.72873283172875,30.24952611254862
Oak,23.5,-97.72715255457207,30.248170301419975
Cypress,8.0,-97.84005464814024,30.325122948781555
Mexican Plum,3.0,-97.80342674591431,30.18555810545582
Pecan,2.0,-97.80348888517015,30.18553892642247
Sugarberry,13.0,-97.80248522541264,30.183918558088674
Elm,5.0,-97.80164579995186,30.185508652847528
Mexican Plum,2.0,-97.6907509510491,30.251658182429153
Oak,5.0,-97.71663770404446,30.276938966163268
Sycamore,18.0,-97.6969596017175,30.30505520181206
Pecan,40.0,-97.738945619257,30.297431139738237
Oak,13.0,-97.6797402392309,30.316959092633766
Sycamore,8.0,-97.68043716679252,30.31707338326978
Elm,13.5,-97.74139803579394,30.29491855560146
Pecan,22.0,-97.7394995013096,30.296302877806294
Crape Myrtle,3.0,-97.73879440300134,30.298219500108527
Ash,27.0,-97.67932518724884,30.31770872694196
Elm,16.0,-97.67922853264433,30.317949447973625
Oak,14.0,-97.67974291939356,30.316948091543708
Ash,24.0,-97.6799187450445,30.316939739526333
Elm,8.5,-97.72058379660835,30.282924005096795
Pecan,27.0,-97.72061164676177,30.28244279755887
Pecan,13.0,-97.72062431957819,30.28244153367182
Redbud,1.0,-97.689827743246,30.238450696783534
Crape Myrtle,9.0,-97.71999413737407,30.282223927261672
Oak,10.0,-97.7202188537807,30.28240965749174
Elm,10.0,-97.72038731230865,30.282956636093807
Redbud,1.0,-97.69002493079725,30.237264325493957
"Sweetwood, Arroyo",1.0,-97.70852479557414,30.295672342640884
Willow,3.0,-97.7091423499694,30.29743191040923
Redbud,2.0,-97.70869770004975,30.296226754259266
"Sweetwood, Arroyo",1.0,-97.70883809864164,30.296202593069832
Oak,1.0,-97.7198962471992,30.412842684387986
Elm,1.0,-97.72908513659263,30.187106684937564
Pecan,1.0,-97.71281510876136,30.26986983656223
"Kidneywood, Texas",1.0,-97.862839759134,30.213087941866927
Oak,9.0,-97.75509035701232,30.26114699946412
Crape Myrtle,4.0,-97.71732456491725,30.277077721432985
Oak,2.0,-97.71690197573139,30.277207517315794
Sugarberry,7.0,-97.69708621747354,30.334227091520262
Elm,17.0,-97.75276037152025,30.288121135998928
Elm,12.0,-97.752754130073,30.288135284448014
Pecan,8.25,-97.75999829681494,30.26527229555328
Common Hackberry,5.0,-97.8057831503393,30.210507649753414
Common Hackberry,3.0,-97.80575355206803,30.21053753888717
Common Hackberry,7.0,-97.80573265808852,30.210492571455248
Common Hackberry,4.0,-97.80574155436746,30.210505948071713
